name,content,category,labels
瑶里景区景区,天气给力，一到服务区就换票，我们从最远的汪胡深林公园开始游览，古树参天，一路溪水相伴，可惜山上的瀑布没有去，瑶里古村值得一去，感觉规模比宏村要大，但是规划不够合理。,风景,0
瑶里景区景区,个人是对气味非常敏感的，住过那么多酒店，总是一股潮的奇怪的感觉很久未通风的，而这是唯一个让我感觉气味很舒适的，一进门就是淡的天然茶香味，原来是有一个不知道什么机器在不停的加热一篮干茶叶，蜜汁好闻的味道，卫生间也有一股淡的比我所有香水都好闻的味道，房间内有简易的茶台和免费赠送的一包正山小种，很谢店家的用心，大堂布置的也很文艺。早餐虽然简单，也是干净丰富，有现场煮面煮混沌的笑脸可掬的小姐，态度很好哦，还有咖啡豆现磨的咖啡，来景德镇的第一天晚上好的睡眠，第二天一顿有品质的早餐，让我心情倍好…,住宿/餐饮服务,4|3
瑶里景区景区,去汪胡一定要爬到南山瀑布，非常壮观，原始森林大树很多，很幽静，全部绕一圈2个小时。梅岭的张氏祠堂就是一个大的杂物间，门口望一下就可以了，别进去，这样可以省掉门票，马路边有几棵大樟树，可以拍个照，5分钟立马上车回去。绕南陶瓷主题园区还可以，看一下古窑遗扯，30分钟。古镇里面不用买票，随便逛，但进他们的老房子看要票的。高岭土矿区就几个小山洞，一条山路，接夫亭可以拍个照，如果你不想买票，就车子直接向左开2分钟到里面庙边，再从山路走出来，再走回去开车，哈。东埠码头开始找不到，回去时发现原来在去高岭土矿路上的一座大桥边，风景也不错，也不用买票的。,风景/门票/拍照,0|1|10
瑶里景区景区,去瑶里如果自驾游的朋友，推荐路上偶遇的一片稻田真的美到极致！意料之中！！超级赞！然后去瑶里不要买门票，我觉得是去走一走的话就在景区外围逛，外面的谢建筑就挺好看的了啊～而且江西那边都偏向徽式建筑，看个人，重在自己舒服～,风景/门票/建筑,0|1|9
瑶里景区景区,瑶里古镇距景德镇市有1个多小时的车程，古镇的明清建筑群保存完整，斑驳的墙面倍显沧桑，檐角上的兽图诉说着古老神秘的往事，雕刻精致的石狮已经700年的高龄（因文革破“四旧”受损）。这里是红军改编新四军的起源地，陈毅曾居住瑶里，古镇也是红色旅游景点之一。,建筑,9
瑶里景区景区,瑶里古镇实在太美了 我们没有去景区只是在古镇里安稳的待了两天 慢细的品味瑶里 妈特别喜欢瑶里的绿水青山 拍起照来简直停不下来 还有清澈见底的瑶河 瑶河里的鱼 都非常好 值得提的是古镇并不是景点 不需要花钱 真正需要花钱的景点在距离古镇13公里外的深山里面 我们没有车 又觉得两个人包车有点危险所以没去 反正在镇里也很好 我们很满足了已经 古镇里面都是当地的土菜馆 菜也都是土菜 土鸡 河鱼 鸭脚板菜 苋菜 竹笋等 很好吃 就是有些贵 很普通的肉菜量不大都是卖58元一份 还有就是当地人去吃饭和我们不是同样的价钱 差一半吧大概 虽然能理解但还是有些不舒服 其他都很好 值得坐几个小时的车过去～,风景/门票/餐饮服务,0|1|3
瑶里景区景区,绿水青山，空气清新，人流不大也不至于像游乐区一样每个点排队，感觉很棒。先去的绕南景区，景区可以参加拉坯diy，小朋友很喜欢，就是一时半会晾不干带不走，水特别清，小朋友玩水也玩的很开心。汪胡爬山有点累，不过门口的检票员跟热情提醒我们需要爬山不能带推车，主动帮我们寄存。自驾游很赞的景点，推荐！,风景/娱乐,0|6
瑶里景区景区,来瑶里，正好赶上了大雨，景色别有一番风味，看了瀑布，很壮观，全身湿透，去看了古建，里面有很多民宿，还是很不错的，由于雨大，中午我们品尝了地道的土家菜，很生态，,风景/建筑/餐饮服务,0|9|3
瑶里景区景区,买的鸡。景区通票，性价比高，只要提供二维码即可入景点,门票,1
瑶里景区景区,在城市里太吵闹了，在这里山青水秀空气清新很舒服，,风景,0
瑶里景区景区,风景美丽 景区吃饭也是平价 欢迎大家来我们江西游玩,风景/餐饮服务,0|3
瑶里景区景区,这里非常值得去，门票110元，去五个景点逛一天，国庆黄金周也没有人山人海，没有堵车，景色很原始，原始森林，千年香樟树很多，竹海，徽派建筑，千年古镇，千年祠堂，陶瓷的发源地，一路的大面积黄色稻田也非常漂亮,门票/风景/建筑,1|0|9
瑶里景区景区,瑶里景区共有五大景点。瑶里名字来自于窑里。是景德镇瓷器发源地哇。做瓷器用的泥土，高岭土来自于这里。古镇青山绿水，小桥小溪，古榕廊桥，石板窄巷，徽派建筑，粉墙黛瓦，宗祠古宅，村口的大水车慢碾过岁月的年轮，人们自在的在河边洗菜，洗衣……一幅悠然自得的样子……,风景/建筑,0|9
瑶里景区景区,山光水色，古色古香，很值得去看,风景,0
瑶里景区景区,瑶里景区通票110元，也可在喜欢的景点单独购票。瑶里古镇主要景点有古镇、饶南、梅岭、汪胡等。古镇内有陈毅旧居、新四军改编纪念碑、程氏祠堂等景点。陈毅故+程氏祠堂门票30，十分不值。 饶南景点号称“瓷之源”，距瑶里古镇3km，门票20元。景点内有用古法加工釉面矿石的作坊和三座古瓷窑。沿着河水前行，竹林、茶林，山青水秀，空气清新，可以摘除口罩。 汪胡是一个以当地村名命名的森林公园，门票50元，停车10元。步行登山至南岩瀑布，而后可参观千年红豆杉。虽累但很有意思。,门票/建筑/风景,1|9|0
瑶里景区景区,瑶里古镇有展示徽派“三雕”艺术的狮冈胜览、程氏宗祠；有展现封建家族礼仪思想的进士第；有再现革命斗争历史的陈毅旧居、抗日动员大会场、红军游击队驻址；有印证往日繁华景象的明清商业街、徽州古道；有反映瑶里风土人情的灯彩、地戏等。 我们由于行程安排的问题，只有一个下午的时间，所以直接就从景德镇前往瑶里，司机师傅先给我们领到一个农家小院，菜的口味都不错。紧接着，我们在农家院老板的建议下直接开到汪胡原始深林景区，看到了，南山瀑布，感觉很壮观，雄伟壮观。两个小时间，游览了这边的风景。下山后逛了一下古镇风情。个人建议在古镇最少要住一宿，这样才能完全了解这里的特点。4A景区还是值得来得。值得一提的是，来的时候还在阴天，可是爬到山顶后，阳光明媚，特别漂亮。有些美景是无法用言语，和图片来表达得，真的用心去感受才好。,建筑/历史文化/风景/餐饮服务/住宿,9|8|0|3|4
瑶里景区景区,我是国庆假期携程网定的通票，130返现金60，6个景点。自然氧吧-汪湖，千年古窑，明清古镇，值得一去。还有浮梁县衙也是值得一去的地方。,门票,1
瑶里景区景区,挺好，建筑物有特点,建筑,9
瑶里景区景区,景色优美，有山有水,风景,0
瑶里景区景区,根本就不用买票，通票就是个大坑、景区距离十万八千里，,门票,1
瑶里景区景区,浮梁绵山络谷，河流纵横。 果然是中国商业化最弱的景区,风景,0
瑶里景区景区,古镇保护得很好，石路小道，独木小桥，流水人家，让人有想穿越时空的错觉。 四个大景点间相距较远，如果自驾游或包车玩会更方便～,风景,0
瑶里景区景区,景色没有特别之处，景区不大，半天的时间就可参观完毕，不知道为什么宣传得如此之好。而且景区里的餐饮实在不敢恭维，中午在一家餐馆吃饭后居然吃坏肚子了；住在同一酒店的另一家人，拉肚子更加严重，以至于下午无法游玩，只能在酒店趴窝，晚饭时看到她们脸色十分之差，还没有恢复。景区应该好加强管理，否则不会再有回头客了。,风景/餐饮服务,0|3
瑶里景区景区,"瑶河边的古镇，人不多，没有被过渡商业化，但是配套的名宿已经起来了，可以挑到风景不错的民宿。几个景点都在古镇外面，需要驾车或者包车，携程提供的参考参加是120-150一天，现在价格已经评论在150一天的包车了。景点从远到近游玩，有瀑布，有森林，有陶瓷文化是非常适合举家一起游玩，放慢脚步的地方。

从市区到瑶里单程包车价格是150，如果不带算在瑶里住，一天之内要往返回景德镇，300可以包天。随便找个快车司机，或者出租车司机，问一下都可以。",住宿,4
瑶里景区景区,国庆节开车去瑶里景区，拿票后，先去最远的汪湖风景区，原始森林，天然氧吧，绿色心情，感觉真不错!饶南景区有水车打铀矿，人工制铀胚，还有几个古窑遗址，有一个教人制陶拉胚的场所，20元一个台子，说是30分钟，可以玩很久，不赶你走。在山里儿子发现不少蜥蜴，忙着去拍照。,娱乐/拍照,6|10
瑶里景区景区,虽然这是一个不起眼的小众景点，但是风光实在秀丽旖旎，小桥流水，颇有历史韵味的古村落民宅，极具特色的当地小吃让我流连忘返！推荐给大家！,风景/历史文化,0|8
瑶里景区景区,景色怡人，小桥流水，是个避暑的地方。由三个景点组成，古镇、梅岭、汪胡三个景点组成，由南山瀑布、千年樟树、古窑遗址、原始森林等。不错,风景,0
瑶里景区景区,实话，这个套票不建议买,门票,1
瑶里景区景区,瑶里景区包括好几个景点，最值得的是古镇和汪胡，可以买联票，但个人以为单独买票更划算些，尤其古镇其实是免费开放的，除了几个可去可不去的宅子要检票。另外景点之间距离较长，最好租车过去。,门票,1
瑶里景区景区,感受不到一点尘嚣，时光仿佛在此倒流百年。饱笕着美景，呼吸着清凉略带甜味的空气，走在高低不平的古镇石阶，感受着古镇的魅力，心情的宁静从未有过。,风景,0
瑶里景区景区,大年初四慕名而来。人山人海 只能感叹天朝的人口众多了。至于瑶里吗。真心感觉一般 。网上很多人说商业色彩不浓 当地人很淳朴也没有感受到。直观的只是一个有人居住的普通村落。建筑也不出彩 ，也没有山清水秀的意境。不推荐。,建筑/风景,9|0
